id_homol,hagrid,organism,gene_id,gene_symbol,gene_name
6495,120,8364,100493114,rb1,retinoblastoma 1
6503,119,7955,58081,baxa,"bcl2-associated X protein, a"
6504,119,8364,394793,bax,BCL2-associated X protein
6523,118,8364,734063,pold1,"polymerase (DNA directed), delta 1, catalytic subunit"
6541,117,5141,3878669,NCU08290,NCU08290
6542,117,3702,838268,KU70,KU70
6543,117,4530,4342584,Os07g0184900,Os07g0184900
6544,117,8364,448213,xrcc6,X-ray repair complementing defective repair in Chinese hamster cells 6
6552,116,9031,395598,TERF2,telomeric repeat binding factor 2
6553,116,7955,192316,terfa,telomeric repeat binding factor a
6554,116,8364,100233217,terf2,telomeric repeat binding factor 2
6562,115,9031,395274,FAS,"Fas (TNF receptor superfamily, member 6)"
6563,115,7955,768248,fas,"Fas (TNF receptor superfamily, member 6)"
6564,115,8364,100124750,fas,Fas cell surface death receptor
6579,114,33169,4618978,AGOS_ABL052C,AGOS_ABL052C
6580,114,4896,2543164,rad2,rad2
6581,114,318829,2676517,MGG_03419,MGG_03419
6582,114,5141,5847646,NCU10776,NCU10776
6583,114,3702,832721,AT5G26680,AT5G26680
6584,114,4530,4339464,Os05g0540100,Os05g0540100
6585,114,8364,549759,fen1,flap structure-specific endonuclease 1
6600,113,33169,4619922,AGOS_ADL309W,AGOS_ADL309W
6601,113,4896,2540020,pcn1,pcn1
6602,113,318829,2674666,MGG_00518,MGG_00518
6603,113,5141,3880823,NCU09239,NCU09239
6604,113,3702,817506,PCNA2,PCNA2
6605,113,3702,837249,PCNA1,PCNA1
6606,113,4530,4331062,Os02g0805200,Os02g0805200
6607,113,8364,493302,pcna,proliferating cell nuclear antigen
6619,112,4896,2541045,pku80,pku80
6620,112,318829,2681784,MGG_10157,MGG_10157
6621,112,5141,3872525,NCU00077,NCU00077
6622,112,3702,841223,KU80,KU80
6623,112,8364,100493415,xrcc5,X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)
6638,111,33169,4620600,AGOS_ADR338C,AGOS_ADR338C
6639,111,4896,2539194,ssl1,ssl1
6640,111,318829,2684863,MGG_06690,MGG_06690
6641,111,5141,3872762,NCU01831,NCU01831
6642,111,3702,839332,GTF2H2,GTF2H2
6643,111,4530,4336358,Os04g0508900,Os04g0508900
6644,111,8364,496493,gtf2h2,"general transcription factor IIH, polypeptide 2, 44kDa"
6696,106,8364,100488663,prkdc,"protein kinase, DNA-activated, catalytic polypeptide"
6702,105,10090,21749,Terf1,telomeric repeat binding factor 1
6703,105,10116,297758,Terf1,telomeric repeat binding factor (NIMA-interacting) 1
6704,105,9031,378896,TERF1,telomeric repeat binding factor (NIMA-interacting) 1
6705,105,7955,566954,terf1,telomeric repeat binding factor (NIMA-interacting) 1
6706,105,8364,677737,terf1,telomeric repeat binding factor (NIMA-interacting) 1
6721,104,33169,4622090,AGOS_AFR280W,AGOS_AFR280W
6722,104,4896,2542174,ptr8,ptr8
6723,104,318829,2684625,MGG_06470,MGG_06470
6724,104,5141,3873498,NCU06438,NCU06438
6725,104,3702,834139,XPB1,XPB1
6726,104,3702,834138,XPB2,XPB2
6727,104,4530,4325640,Os01g0691600,Os01g0691600
6728,104,8364,100170563,ercc3,"excision repair cross-complementing rodent repair deficiency, complementation group 3"
6742,103,4530,4326544,Os01g0742200,Os01g0742200
6743,103,8364,394866,eef2.1,"eukaryotic translation elongation factor 2, gene 1"
6773,99,7955,497384,prkca,"protein kinase C, alpha"
6774,99,7227,48311,Pkc53E,Protein C kinase 53E
6775,99,7165,1280437,AgaP_AGAP012252,AgaP_AGAP012252
6776,99,6239,181166,pkc-2,pkc-2
6777,99,8364,780209,prkca,"protein kinase C, alpha"
6785,98,7955,30214,htt,huntingtin
6786,98,8364,493287,htt,huntingtin
6797,97,4530,4337722,Os05g0134000,Os05g0134000
6798,97,8364,100489648,gsk3b,glycogen synthase kinase 3 beta
6803,96,10090,18854,Pml,promyelocytic leukemia
6804,96,10116,315713,Pml,promyelocytic leukemia
6805,96,9031,100857563,LOC100857563,protein PML-like
6822,94,9031,418000,EP300,E1A binding protein p300
6823,94,7955,565612,ep300b,E1A binding protein p300 b
6824,94,7955,559273,ep300a,E1A binding protein p300 a
6825,94,7955,100537254,LOC100537254,histone acetyltransferase p300-like
6826,94,8364,734023,ep300,E1A binding protein p300
6836,93,6239,180185,par-4,par-4
6837,93,8364,549287,stk11,serine/threonine kinase 11
6855,91,8364,100498430,tgfb1,"transforming growth factor, beta 1"
6860,90,9913,614509,MXI1,MAX interactor 1
6861,90,10090,17859,Mxi1,Max interacting protein 1
6862,90,10116,25701,Mxi1,MAX interactor 1
6863,90,9031,423888,MXI1,MAX interactor 1
6864,90,7955,30485,mxi1,max interacting protein
6865,90,8364,493491,mxi1,"MAX interactor 1, dimerization protein"
6871,89,10116,24253,Cebpb,"CCAAT/enhancer binding protein (C/EBP), beta"
6872,89,9031,396185,CEBPB,"CCAAT/enhancer binding protein (C/EBP), beta"
6873,89,8364,619595,cebpb,"CCAAT/enhancer binding protein (C/EBP), beta"
6879,88,10116,24252,Cebpa,"CCAAT/enhancer binding protein (C/EBP), alpha"
6880,88,9031,427549,CEBPA,"CCAAT/enhancer binding protein (C/EBP), alpha"
6881,88,7955,140815,cebpa,"CCAAT/enhancer binding protein (C/EBP), alpha"
6882,88,8364,496454,cebpa,"CCAAT/enhancer binding protein (C/EBP), alpha"
6892,87,7165,1281703,AgaP_AGAP001471,AgaP_AGAP001471
6893,87,6239,180475,pdk-1,pdk-1
6894,87,3702,830330,PDK1,PDK1
6895,87,3702,820219,AT3G10540,AT3G10540
6896,87,4530,4324953,Os01g0872800,Os01g0872800
6897,87,8364,779524,pdpk1,3-phosphoinositide dependent protein kinase-1
6903,86,10090,21926,Tnf,tumor necrosis factor
6904,86,10116,24835,Tnf,tumor necrosis factor
6905,86,8364,100134991,tnf,tumor necrosis factor
6924,85,4530,4331446,Os03g0123100,Os03g0123100
6925,85,4530,4349236,Os10g0536000,Os10g0536000
6926,85,8364,549162,ube2i,ubiquitin-conjugating enzyme E2I
6948,84,8364,549147,rad51,RAD51 recombinase
6967,83,3702,835624,TOP1BETA,TOP1BETA
6968,83,3702,835623,TOP1ALPHA,TOP1ALPHA
6969,83,4530,4344685,Os08g0154600,Os08g0154600
6970,83,8364,100496521,LOC100496521,DNA topoisomerase 1-like
6977,82,10116,81736,Nfkb1,nuclear factor of kappa light polypeptide gene enhancer in B-cells 1
6978,82,9031,396033,NFKB1,nuclear factor of kappa light polypeptide gene enhancer in B-cells 1
6979,82,8364,100486083,nfkb1,nuclear factor of kappa light polypeptide gene enhancer in B-cells 1
6985,81,10090,21974,Top2b,topoisomerase (DNA) II beta
6986,81,10116,361100,Top2b,topoisomerase (DNA) II beta
6987,81,9031,395966,TOP2B,topoisomerase (DNA) II beta 180kDa
6988,81,7955,569877,top2b,topoisomerase (DNA) II beta
6989,81,4932,855636,TOP2,TOP2
6990,81,28985,2892516,KLLA0C13838g,KLLA0C13838g
6991,81,33169,4621483,AGOS_AER410W,AGOS_AER410W
6992,81,4896,2540541,top2,top2
6993,81,318829,2684328,MGG_06162,MGG_06162
6994,81,5141,3878536,NCU06338,NCU06338
6995,81,3702,821972,TOPII,TOPII
6996,81,4530,4330426,Os02g0699700,Os02g0699700
6997,81,8364,779457,top2b,topoisomerase (DNA) II beta 180kDa
7056,74,3702,835698,Hsp81.4,Hsp81.4
7057,74,3702,835699,HSP81-3,HSP81-3
7058,74,3702,835701,HSP81-2,HSP81-2
7059,74,4530,4347402,Os09g0482100,Os09g0482100
7060,74,4530,9267802,Os09g0482610,Os09g0482610
7061,74,4530,4347405,Os09g0482400,Os09g0482400
7062,74,8364,549036,hsp90aa1.1,"heat shock protein 90kDa alpha (cytosolic), class A member 1, gene 1"
7069,73,10116,24484,Igfbp3,insulin-like growth factor binding protein 3
7070,73,9031,420790,IGFBP3,insulin-like growth factor binding protein 3
7071,73,7955,403079,igfbp3,insulin-like growth factor binding protein 3
7084,72,33169,4620618,AGOS_ADR357C,AGOS_ADR357C
7085,72,4896,2539099,pog1,pog1
7086,72,318829,2679899,MGG_08913,MGG_08913
7087,72,5141,3873917,NCU00276,NCU00276
7088,72,8364,100488393,LOC100488393,DNA polymerase subunit gamma-1-like
7106,71,5141,3873143,NCU00018,NCU00018
7107,71,3702,820142,CDC48,CDC48
7108,71,3702,831870,AT5G03340,AT5G03340
7109,71,3702,824489,AT3G53230,AT3G53230
7110,71,4530,4331645,Os03g0151800,Os03g0151800
7111,71,8364,448177,vcp,valosin containing protein
7119,70,9031,424038,S100B,S100 calcium binding protein B
7120,70,7955,436825,s100b,"S100 calcium binding protein, beta (neural)"
7127,69,9031,396282,BCL2,B-cell CLL/lymphoma 2
7128,69,8364,100485267,bcl2,B-cell CLL/lymphoma 2
7135,68,10116,308755,Blm,"Bloom syndrome, RecQ helicase-like"
7136,68,9031,415577,BLM,"Bloom syndrome, RecQ helicase-like"
7137,68,7955,572540,blm,Bloom syndrome
7138,68,8364,100124311,blm,"Bloom syndrome, RecQ helicase-like"
7156,67,3702,834576,RPA70C,RPA70C
7157,67,4530,4337594,Os05g0111000,Os05g0111000
7158,67,8364,548449,rpa1,"replication protein A1, 70kDa"
7167,65,7955,393202,hif1ab,"hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor) b"
7177,64,7955,567111,crebbpb,CREB binding protein b
7178,64,7955,101884291,LOC101884291,CREB-binding protein-like
7179,64,8364,100101677,crebbp,CREB binding protein
7191,63,8364,100144716,pten,phosphatase and tensin homolog
7205,62,28985,2894216,KLLA0E16567g,KLLA0E16567g
7206,62,33169,4619404,AGOS_ACL120W,AGOS_ACL120W
7207,62,4896,2539218,pin1,pin1
7208,62,318829,2683309,MGG_07389,MGG_07389
7209,62,5141,3879175,NCU08554,NCU08554
7210,62,3702,816316,PIN1AT,PIN1AT
7211,62,4530,4337307,Os04g0663800,Os04g0663800
7212,62,8364,493472,pin1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
7218,61,10090,12189,Brca1,breast cancer 1
7219,61,10116,497672,Brca1,"breast cancer 1, early onset"
7220,61,9031,373983,BRCA1,"breast cancer 1, early onset"
7232,60,6239,266823,pme-1,pme-1
7233,60,3702,817690,PARP1,PARP1
7234,60,4530,4343013,Os07g0413700,Os07g0413700
7235,60,8364,100490557,parp1,poly (ADP-ribose) polymerase 1
7242,59,9031,395146,TCF3,transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)
7243,59,7955,664768,tcf3b,transcription factor 3b
7244,59,8364,100101779,tcf3,transcription factor 3
7264,57,9031,415805,PLCG2,"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
7265,57,7955,561747,plcg2,"phospholipase C, gamma 2"
7266,57,3702,835983,PLC5,PLC5
7267,57,8364,100496686,plcg2,"phospholipase C, gamma 2 (phosphatidylinositol-specific)"
7273,56,10090,19713,Ret,ret proto-oncogene
7274,56,10116,24716,Ret,ret proto-oncogene
7275,56,9031,396107,RET,ret proto-oncogene
7276,56,7955,30512,ret,ret proto-oncogene receptor tyrosine kinase
7277,56,8364,100495902,ret,ret proto-oncogene
7284,55,10116,25747,Ppara,peroxisome proliferator activated receptor alpha
7285,55,9031,374120,PPARA,peroxisome proliferator-activated receptor alpha
7286,55,7955,557714,pparab,peroxisome proliferator activated receptor alpha b
7287,55,7955,100534818,LOC100534818,peroxisome proliferator-activated receptor alpha-like
7288,55,8364,100497346,LOC100497346,peroxisome proliferator-activated receptor alpha-like
7298,54,7955,100150844,LOC100150844,protein kinase C delta type-like
7299,54,7227,32191,Pkcdelta,Protein kinase C delta
7300,54,7165,5666774,AgaP_AGAP000418,AgaP_AGAP000418
7301,54,6239,176825,tpa-1,tpa-1
7302,54,8364,733756,prkcd,"protein kinase C, delta"
7310,53,9031,396279,SST,somatostatin
7311,53,7955,326018,sst1.1,"somatostatin 1, tandem duplicate 1"
7312,53,8364,100037904,sst,somatostatin
7313,53,8364,100486511,LOC100486511,somatostatin-1-like
7321,52,7955,751109,epor,erythropoietin receptor
7328,51,10116,24629,Pdgfrb,"platelet derived growth factor receptor, beta polypeptide"
7329,51,9031,770488,PDGFRB,"platelet-derived growth factor receptor, beta polypeptide"
7330,51,7955,559529,pdgfrb,platelet-derived growth factor receptor beta
7331,51,8364,100487523,pdgfrb,"platelet-derived growth factor receptor, beta polypeptide"
7337,50,10090,14281,Fos,FBJ osteosarcoma oncogene
7338,50,10116,314322,Fos,FBJ osteosarcoma oncogene
7339,50,9031,396512,FOS,FBJ murine osteosarcoma viral oncogene homolog
7340,50,7955,394198,fos,v-fos FBJ murine osteosarcoma viral oncogene homolog
7341,50,8364,548954,fos,FBJ murine osteosarcoma viral oncogene homolog
7349,49,9031,395199,IL2RG,"interleukin 2 receptor, gamma (severe combined immunodeficiency)"
7350,49,7955,796604,il2rga,"interleukin 2 receptor, gamma a"
7351,49,7955,100144554,il2rgb,"interleukin 2 receptor, gamma b"
7352,49,8364,100492995,LOC100492995,cytokine receptor common subunit gamma-like
7361,48,7955,403045,egf,epidermal growth factor
7362,48,8364,100127663,egf,epidermal growth factor
7372,47,8364,100492827,pdgfb,platelet-derived growth factor beta polypeptide
7378,46,10116,116562,Il2,interleukin 2
7394,44,7955,544655,nbn,nibrin
7395,44,8364,733826,nbn,nibrin
7401,43,10090,20185,Ncor1,nuclear receptor co-repressor 1
7402,43,10116,54299,Ncor1,nuclear receptor co-repressor 1
7403,43,9031,417598,NCOR1,nuclear receptor corepressor 1
7404,43,7955,393246,ncor1,nuclear receptor co-repressor 1
7405,43,8364,613105,ncor1,nuclear receptor corepressor 1
7411,42,10090,16337,Insr,insulin receptor
7412,42,10116,24954,Insr,insulin receptor
7413,42,9031,420133,INSR,insulin receptor
7414,42,7955,245699,insra,insulin receptor a
7415,42,7955,245700,insrb,insulin receptor b
7416,42,8364,100492718,LOC100492718,insulin receptor-like
7422,41,10090,13866,Erbb2,"v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)"
7423,41,10116,24337,Erbb2,v-erb-b2 avian erythroblastic leukemia viral oncogene 2
7424,41,9031,426130,ERBB2,"v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog"
7425,41,7955,386966,erbb2,"v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog"
7426,41,8364,100492078,erbb2,"v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)"
7435,40,7955,378478,egfra,"epidermal growth factor receptor a (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)"
7436,40,8364,100492965,egfr,epidermal growth factor receptor
7442,39,10090,17869,Myc,myelocytomatosis oncogene
7443,39,10116,24577,Myc,myelocytomatosis oncogene
7444,39,9031,420332,MYC,v-myc myelocytomatosis viral oncogene homolog
7445,39,7955,30686,myca,myelocytomatosis oncogene a
7446,39,7955,393141,mycb,myelocytomatosis oncogene b
7447,39,8364,395024,MGC76254,uncharacterized protein MGC76254
7453,38,10090,15461,Hras,Harvey rat sarcoma virus oncogene
7454,38,10116,293621,Hras,Harvey rat sarcoma virus oncogene
7455,38,9031,396229,HRAS,v-Ha-ras Harvey rat sarcoma viral oncogene homolog
7456,38,7955,553656,hrasb,#NAME?
7457,38,7955,550286,hrasa,v-Ha-ras Harvey rat sarcoma viral oncogene homolog a
7458,38,7955,100151000,LOC100151000,GTPase HRas-like
7459,38,8364,549757,hras,Harvey rat sarcoma viral oncogene homolog
7468,37,7955,564338,ngfrb,nerve growth factor receptor b
7469,37,7955,100537204,LOC100537204,tumor necrosis factor receptor superfamily member 16-like
7470,37,8364,100493992,LOC100493992,tumor necrosis factor receptor superfamily member 16-like
7476,36,10090,74769,Pik3cb,"phosphatidylinositol 3-kinase, catalytic, beta polypeptide"
7477,36,10116,85243,Pik3cb,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta"
7478,36,9031,424826,PIK3CB,"phosphoinositide-3-kinase, catalytic, beta polypeptide"
7479,36,7955,100002263,pik3cb,"phosphoinositide-3-kinase, catalytic, beta polypeptide"
7480,36,8364,780390,pik3cb,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta"
7487,35,10116,24185,Akt1,v-akt murine thymoma viral oncogene homolog 1
7488,35,9031,395928,AKT1,v-akt murine thymoma viral oncogene homolog 1
7489,35,7955,100331515,LOC100331515,RAC-alpha serine/threonine-protein kinase-like
7490,35,6239,179424,akt-1,akt-1
7491,35,6239,181524,akt-2,akt-2
7492,35,8364,100490038,akt1,v-akt murine thymoma viral oncogene homolog 1
7499,34,10116,29376,Irs2,insulin receptor substrate 2
7500,34,9031,428017,IRS2,insulin receptor substrate 2
7501,34,7955,572001,irs2,insulin receptor substrate 2
7502,34,7955,393285,zgc:56306,zgc:56306
7503,34,8364,100498409,LOC100498409,insulin receptor substrate 2-like
7511,33,9031,395688,PTPN1,"protein tyrosine phosphatase, non-receptor type 1"
7512,33,7955,30081,ptpn1,"protein tyrosine phosphatase, non-receptor type 1"
7513,33,8364,549875,ptpn1,"protein tyrosine phosphatase, non-receptor type 1"
7521,32,7955,559281,irs1,insulin receptor substrate 1
7522,32,8364,100495320,LOC100495320,insulin receptor substrate 1-B-like
7529,31,10116,310738,Ngf,nerve growth factor (beta polypeptide)
7530,31,9031,396466,NGF,nerve growth factor (beta polypeptide)
7531,31,8364,100170161,ngf,nerve growth factor (beta polypeptide)
7539,30,8364,100101718,ins,insulin
7545,29,10090,16002,Igf2,insulin-like growth factor 2
7546,29,10116,24483,Igf2,insulin-like growth factor 2
7547,29,9031,395097,IGF2,insulin-like growth factor 2 (somatomedin A)
7548,29,7955,324215,igf2b,insulin-like growth factor 2b
7549,29,7955,30710,igf2a,insulin-like growth factor 2a
7550,29,8364,100134992,igf2,insulin-like growth factor 2 (somatomedin A)
7556,28,10090,16000,Igf1,insulin-like growth factor 1
7557,28,10116,24482,Igf1,insulin-like growth factor 1
7558,28,9031,418090,IGF1,insulin-like growth factor 1 (somatomedin C)
7559,28,7955,114433,igf1,insulin-like growth factor 1
7560,28,8364,100486334,LOC100486334,insulin-like growth factor I-A-like
7567,27,10116,294797,Il7r,interleukin 7 receptor
7568,27,9031,426054,IL7R,interleukin 7 receptor
7582,25,8364,549637,hdac3,histone deacetylase 3
7588,24,7955,796461,nrg1,neuregulin 1
7589,24,8364,100496613,LOC100496613,"pro-neuregulin-1, membrane-bound isoform-like"
7596,23,10116,24918,Stat5a,signal transducer and activator of transcription 5A
7597,23,7165,1272172,STAT2,STAT2
7598,23,7165,1272625,STAT_ANOGA,STAT_ANOGA
7605,22,10116,25125,Stat3,signal transducer and activator of transcription 3 (acute-phase response factor)
7606,22,9031,420027,STAT3,signal transducer and activator of transcription 3 (acute-phase response factor)
7607,22,7955,30767,stat3,signal transduction and activation of transcription 3
7608,22,8364,100498278,LOC100498278,signal transducer and activator of transcription 3.1-like
7618,21,7955,369197,stat5.1,signal transducer and activator of transcription 5.1
7619,21,6239,178465,sta-1,sta-1
7620,21,8364,100495240,stat5b,signal transducer and activator of transcription 5B
7627,20,10116,309452,Nfkb2,"nuclear factor of kappa light polypeptide gene enhancer in B-cells 2, p49/p100"
7628,20,9031,386574,NFKB2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)
7629,20,7955,415100,nfkb2,"nuclear factor of kappa light polypeptide gene enhancer in B-cells 2, p49/p100"
7630,20,7165,1270310,REL2,REL2
7631,20,8364,448550,nfkb2,nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)
7639,19,9031,395815,PTPN11,"protein tyrosine phosphatase, non-receptor type 11"
7640,19,7955,333979,ptpn11a,"protein tyrosine phosphatase, non-receptor type 11, a"
7641,19,7227,45278,csw,corkscrew
7642,19,7165,1273523,AgaP_AGAP002438,AgaP_AGAP002438
